filename,true_class,yolo_prediction,yolo_correct,yolo_conf,yolo_bbox,knn_gt_prediction,knn_gt_correct,hybrid_prediction,hybrid_correct,comparison_category
bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,bored,bored,True,0.4366308748722076,"152.1,13.4,489.3,466.0",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443974602_011_jpg.rf.c9659a8dce46d049521637ac96ca6e89.jpg,bored,bored,True,0.4492161273956299,"149.6,12.2,486.9,473.0",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443974602_012_jpg.rf.edc744867b4c5a69f8b83123173d794f.jpg,bored,bored,True,0.4660899043083191,"149.6,10.2,486.5,471.1",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,bored,bored,True,0.5887730121612549,"151.9,12.6,485.2,470.6",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443974602_014_jpg.rf.4f1a22ea4170803d7a64176ec2b3fa3f.jpg,bored,frustrated,False,0.7125033736228943,"153.7,13.7,474.6,465.5",engaged,False,engaged,False,all_wrong
bigdata_bored_engaged_maguru_36_1774443975200_015_jpg.rf.7e356b21ed336c16a86e1afbfc650389.jpg,bored,frustrated,False,0.7978767156600952,"148.1,11.3,479.1,464.8",engaged,False,engaged,False,all_wrong
bigdata_bored_engaged_maguru_36_1774443975200_016_jpg.rf.b67d39e284edbf97f9f784e7891d8a59.jpg,bored,frustrated,False,0.8440238833427429,"155.2,13.7,480.2,462.7",engaged,False,engaged,False,all_wrong
bigdata_bored_engaged_maguru_36_1774443975200_017_jpg.rf.afdefc1b02abed80018b66e37659c515.jpg,bored,bored,True,0.3914307057857513,"150.9,13.2,486.3,467.6",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443975200_018_jpg.rf.1c7e2b0c889d4571986e34e5ee3b0a61.jpg,bored,bored,True,0.394688993692398,"153.3,12.5,484.0,468.6",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443975200_019_jpg.rf.d2c3fa57694fb6c24794f00eef8ace15.jpg,bored,frustrated,False,0.7328705191612244,"155.2,13.2,481.4,464.6",engaged,False,engaged,False,all_wrong
bigdata_bored_engaged_maguru_36_1774443975780_020_jpg.rf.6bab2792294eb20cb22b1f35c1f2643c.jpg,bored,frustrated,False,0.6939055919647217,"156.7,13.5,482.0,461.4",engaged,False,engaged,False,all_wrong
bigdata_bored_engaged_maguru_36_1774443975781_021_jpg.rf.09e2529084abd0f19d89aad944beeb9a.jpg,bored,bored,True,0.415628969669342,"154.7,12.9,486.9,465.3",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,bored,bored,True,0.6383213400840759,"151.9,12.2,489.4,475.8",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,bored,bored,True,0.6039848327636719,"152.8,11.9,490.5,474.8",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443958607_000_jpg.rf.8243527b90ecdbea7061ad5f758ec38e.jpg,confused,confused,True,0.4192040264606476,"117.2,30.4,505.0,479.7",bored,False,confused,True,knn_only_wrong
bigdata_confused_engaged_maguru_36_1774443958607_001_jpg.rf.5e0a32b0d571309567ff80ee7d2b5259.jpg,confused,frustrated,False,0.5785244703292847,"102.3,28.5,498.3,475.0",bored,False,frustrated,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443958607_002_jpg.rf.590f5376f3c6064d8fc241a73ce8aecb.jpg,confused,confused,True,0.5162333250045776,"118.9,20.5,495.2,480.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443959143_005_jpg.rf.5410b4d5ce6bf73869cd74974fdf2b6d.jpg,confused,confused,True,0.6870878338813782,"150.9,4.5,505.0,480.0",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443959143_007_jpg.rf.ae15478e9cc833d0a3cdfee68ed78889.jpg,confused,engaged,False,0.9407969117164612,"154.8,1.6,499.2,471.6",engaged,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443959143_008_jpg.rf.950ef6453836a89cbf102edfae09afc9.jpg,confused,engaged,False,0.9372963905334472,"146.2,1.9,502.4,477.6",bored,False,confused,True,yolo_and_knn_wrong
bigdata_confused_engaged_maguru_36_1774443959143_009_jpg.rf.f16d61012d5e86ec3acb0926f5eeffc1.jpg,confused,engaged,False,0.8737366199493408,"146.6,0.2,508.9,480.0",bored,False,bored,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443959615_010_jpg.rf.6fd1d6ec4b5781c876484924c60725fe.jpg,confused,engaged,False,0.9328382015228271,"151.2,0.0,515.9,479.7",engaged,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443959615_011_jpg.rf.e61abdc605e117d2b3561615953c479e.jpg,confused,engaged,False,0.9323174953460692,"150.7,0.0,516.9,479.9",engaged,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443959615_012_jpg.rf.308ceb75b9f17dab537e67756174486f.jpg,confused,engaged,False,0.928574800491333,"154.7,1.8,511.0,480.0",bored,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443959615_013_jpg.rf.5a32437d38d97736489393f1ab5dc8bb.jpg,confused,confused,True,0.4639016985893249,"151.0,1.4,512.5,480.0",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443959615_014_jpg.rf.58a45bc370906063ba49296f59363de3.jpg,confused,confused,True,0.5179395079612732,"150.5,1.0,507.8,475.9",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443960140_015_jpg.rf.8f1db2af2dc7a9050c401300b6ea4ba8.jpg,confused,confused,True,0.7718761563301086,"146.3,1.3,503.9,470.9",engaged,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443960140_016_jpg.rf.7174fe9a918c6cea2f56cac45bd9891d.jpg,confused,confused,True,0.6095821857452393,"144.2,1.0,503.0,472.6",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443960140_017_jpg.rf.1a38e46692622471adc97cacaed8c4b3.jpg,confused,engaged,False,0.5134106874465942,"145.6,0.7,502.8,478.8",bored,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443960140_018_jpg.rf.5aade07798d5157c202c831175b6d6dc.jpg,confused,confused,True,0.5517470836639404,"148.0,1.0,504.9,474.5",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_confused_engaged_maguru_36_1774443960140_019_jpg.rf.d66aac6c5a967a89ab27390d005fee95.jpg,confused,frustrated,False,0.435011476278305,"155.2,1.3,504.7,473.2",bored,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443960614_020_jpg.rf.778ec33a1140b9e4c11765355699057b.jpg,confused,frustrated,False,0.3753658235073089,"154.1,0.0,505.6,473.1",bored,False,bored,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443960615_021_jpg.rf.dceee8cb9cdeab5403a4d3ad8d98b313.jpg,confused,engaged,False,0.6108506321907043,"154.7,0.0,499.1,472.9",bored,False,bored,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443960615_022_jpg.rf.05240c5313501b2fd3d62b42e8280b03.jpg,confused,frustrated,False,0.5247007012367249,"157.1,0.9,495.0,467.6",bored,False,engaged,False,all_wrong
bigdata_confused_engaged_maguru_36_1774443960615_023_jpg.rf.966bed84fe5821834d44ea68241e45cd.jpg,confused,confused,True,0.5960478186607361,"157.0,0.5,503.9,468.3",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_engaged_maguru_36_1774443943205_000_jpg.rf.84729c9617fd35ad2e45426f0d378e31.jpg,engaged,engaged,True,0.8877730965614319,"205.4,105.3,448.1,421.1",engaged,True,engaged,True,all_correct
bigdata_engaged_maguru_36_1774443943208_001_jpg.rf.faf77e8412d8c78044d700030014b37d.jpg,engaged,engaged,True,0.8113058805465698,"208.3,98.4,453.0,422.6",engaged,True,engaged,True,all_correct
bigdata_engaged_maguru_36_1774443943209_002_jpg.rf.a4bd0b17de33017485fa6a2e2fe5d253.jpg,engaged,engaged,True,0.8812522292137146,"211.0,74.2,458.0,418.0",engaged,True,engaged,True,all_correct
bigdata_engaged_maguru_36_1774443943209_003_jpg.rf.688102f57193ad5b509b83b5243ba2c6.jpg,engaged,engaged,True,0.7448412775993347,"198.1,67.6,466.7,437.0",engaged,True,engaged,True,all_correct
bigdata_engaged_maguru_36_1774443944410_005_jpg.rf.e262c855ad6e0ab69e9340130a33cf91.jpg,engaged,engaged,True,0.8522564768791199,"156.9,29.3,512.1,480.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_engaged_maguru_36_1774443944410_007_jpg.rf.5085a31240093494c2621617c5ed5e19.jpg,engaged,engaged,True,0.8865780234336853,"149.3,15.9,508.9,480.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_engaged_maguru_36_1774443944411_008_jpg.rf.9b6e2bf493fa6982de81e33b52a86142.jpg,engaged,confused,False,0.4604272544384002,"154.2,0.9,521.2,477.2",bored,False,bored,False,all_wrong
bigdata_engaged_maguru_36_1774443944411_009_jpg.rf.5371a5e084782095601c920971f6979e.jpg,engaged,confused,False,0.3846669793128967,"155.7,0.0,525.5,476.6",bored,False,engaged,True,yolo_and_knn_wrong
bigdata_engaged_maguru_36_1774443944853_010_jpg.rf.2efa074f257525d9e1846c51dcae66f3.jpg,engaged,engaged,True,0.6573894023895264,"144.8,5.4,525.2,479.7",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_engaged_maguru_36_1774443944853_012_jpg.rf.73cad29af5d11224d8afca9d2fb09f83.jpg,engaged,engaged,True,0.8363829255104065,"140.0,4.9,517.9,480.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_engaged_maguru_36_1774443944853_013_jpg.rf.c9cd0cba20fcef4898da7f617b9efad5.jpg,engaged,engaged,True,0.8990683555603027,"148.6,2.5,518.9,479.6",bored,False,engaged,True,knn_only_wrong
bigdata_engaged_maguru_36_1774443944853_014_jpg.rf.60c0bcec9a1fe66902ad71b3729ab9ab.jpg,engaged,engaged,True,0.9045575261116028,"155.3,2.6,512.6,480.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_engaged_maguru_36_1774443945268_015_jpg.rf.3204b317e6cf6b71eac6f5481dd72ad8.jpg,engaged,engaged,True,0.88337242603302,"177.8,17.2,495.6,474.6",engaged,True,engaged,True,all_correct
bigdata_engaged_maguru_36_1774443945268_016_jpg.rf.50fd0c7eaa0ba6b2632027c851b0b9ae.jpg,engaged,engaged,True,0.8411222696304321,"188.7,18.7,489.2,443.0",confused,False,engaged,True,knn_only_wrong
bigdata_engaged_maguru_36_1774443945269_017_jpg.rf.2a77a58ae1c735d1f6d7c21ac8179f46.jpg,engaged,engaged,True,0.9409652352333068,"189.0,16.6,493.2,439.4",engaged,True,confused,False,hybrid_only_wrong
bigdata_engaged_maguru_36_1774443945269_019_jpg.rf.9d4dc24c167e117ab4ded1d82f6438b8.jpg,engaged,confused,False,0.4957421720027923,"162.3,5.8,504.3,479.0",engaged,True,engaged,True,yolo_only_wrong
bigdata_engaged_maguru_36_1774443945784_020_jpg.rf.ecc5a641e1f88b16c0170f6258b4060c.jpg,engaged,confused,False,0.7485860586166382,"159.3,3.4,495.7,473.3",confused,False,confused,False,all_wrong
bigdata_engaged_maguru_36_1774443945785_021_jpg.rf.4465ec3f46e12f38c6852a7ead3d3776.jpg,engaged,engaged,True,0.7536752820014954,"159.5,6.0,500.3,480.0",engaged,True,engaged,True,all_correct
bigdata_engaged_maguru_36_1774443945785_022_jpg.rf.bfffb8cd447344bc10e9f8a73e14dde0.jpg,engaged,frustrated,False,0.5390142798423767,"153.5,2.1,506.7,477.4",bored,False,engaged,True,yolo_and_knn_wrong
bigdata_engaged_maguru_36_1774443945785_023_jpg.rf.bc34d4b43c515119f944d792b6c790e9.jpg,engaged,confused,False,0.4425501525402069,"158.8,5.3,506.0,478.0",bored,False,engaged,True,yolo_and_knn_wrong
bigdata_frustrated_engaged_maguru_36_1774443989230_000_jpg.rf.f95ab0230fb009e42c2bc50853850299.jpg,frustrated,frustrated,True,0.7278432846069336,"153.6,0.0,521.9,477.3",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989230_001_jpg.rf.e3cae7a47a81049042ffe783db26d7c8.jpg,frustrated,frustrated,True,0.7659754157066345,"149.3,0.0,520.8,477.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989230_002_jpg.rf.982157363b16f10fdd81dacfc0d2d7d7.jpg,frustrated,frustrated,True,0.7025977969169617,"154.0,0.2,519.3,478.3",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989230_003_jpg.rf.b97a0e0bd4a48bf09bf858dc23c6758b.jpg,frustrated,frustrated,True,0.7194453477859497,"155.2,0.4,517.7,478.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989231_004_jpg.rf.b15f9394f34ebbd7b255f4b45abb6f17.jpg,frustrated,bored,False,0.5530247092247009,"151.9,0.0,521.7,478.4",bored,False,bored,False,all_wrong
bigdata_frustrated_engaged_maguru_36_1774443989905_005_jpg.rf.3b8ce371e5b181ff69d40173b1dbe730.jpg,frustrated,frustrated,True,0.4803156852722168,"157.7,0.7,507.7,476.8",frustrated,True,engaged,False,hybrid_only_wrong
bigdata_frustrated_engaged_maguru_36_1774443989905_006_jpg.rf.0a461a0d3b56e70f246ed82a42bd9d44.jpg,frustrated,frustrated,True,0.4632501602172851,"158.5,0.0,510.1,475.2",engaged,False,confused,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989905_007_jpg.rf.72f1240bd10d373fc2ab46df1b9c7436.jpg,frustrated,engaged,False,0.3171353936195373,"153.1,0.4,516.5,480.0",frustrated,True,confused,False,yolo_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989905_008_jpg.rf.ade5081aa709fd065a3d890235604d08.jpg,frustrated,frustrated,True,0.8103628754615784,"157.7,1.0,512.3,479.2",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443989905_009_jpg.rf.1dd8b2415e586d3a9cad6d4bb0dd5d05.jpg,frustrated,frustrated,True,0.7455510497093201,"156.1,0.4,514.9,479.2",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443990383_010_jpg.rf.02fecf1e9b7925a9645e18161375a23c.jpg,frustrated,frustrated,True,0.8407295942306519,"154.6,0.4,515.7,478.6",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443990383_011_jpg.rf.46b56444811d05c87fdbc51d1ae55fce.jpg,frustrated,frustrated,True,0.8087793588638306,"155.4,0.3,514.3,478.9",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443990383_012_jpg.rf.971cf01caf099a9798ca5c1b49f74374.jpg,frustrated,frustrated,True,0.8053606152534485,"154.1,0.4,514.8,478.7",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443990383_013_jpg.rf.619128590029c188bd0987b76130de38.jpg,frustrated,frustrated,True,0.8489065170288086,"157.3,0.3,511.4,479.4",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443990383_014_jpg.rf.2fdef8cc7c98d10d8cacd7fa48b1fcc4.jpg,frustrated,frustrated,True,0.7077147960662842,"153.0,0.0,516.0,476.9",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991014_015_jpg.rf.f4690c49d35c6591396d6a61c8552beb.jpg,frustrated,frustrated,True,0.8268028497695923,"156.7,0.0,516.2,479.2",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991014_016_jpg.rf.7448e380ff4f727b802165e203146e01.jpg,frustrated,frustrated,True,0.797914981842041,"156.0,0.3,514.9,478.7",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991014_017_jpg.rf.98b7542d0723624213be35966517a238.jpg,frustrated,frustrated,True,0.8346012234687805,"156.3,0.0,515.2,479.3",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991014_018_jpg.rf.d1703d78cebbf77f7235b1c8d8651e63.jpg,frustrated,frustrated,True,0.5585073232650757,"156.8,0.0,516.7,477.2",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991014_019_jpg.rf.222097d3355b80e3453cf5cca567927d.jpg,frustrated,frustrated,True,0.6693439483642578,"156.1,0.0,515.2,478.2",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991656_020_jpg.rf.8f044c62ae7f50a55f326b402bffb72f.jpg,frustrated,frustrated,True,0.701984167098999,"156.5,0.3,514.0,479.0",bored,False,bored,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991656_021_jpg.rf.ef6003c443ea3b292a8a992d5c460768.jpg,frustrated,bored,False,0.5151311755180359,"155.3,0.0,516.6,477.6",bored,False,engaged,False,all_wrong
bigdata_frustrated_engaged_maguru_36_1774443991656_022_jpg.rf.b2add936e862c7c241c2cca93a2ef77c.jpg,frustrated,frustrated,True,0.521084725856781,"156.4,0.3,514.5,479.3",bored,False,engaged,False,knn_and_hybrid_wrong
bigdata_frustrated_engaged_maguru_36_1774443991656_023_jpg.rf.f6ea75ae25a9859ab2f4e25c53863a88.jpg,frustrated,frustrated,True,0.8293873071670532,"156.5,0.1,514.6,478.8",bored,False,bored,False,knn_and_hybrid_wrong
bored_1365.jpg,bored,engaged,False,0.5870065689086914,"248.0,214.4,467.6,440.4",confused,False,confused,False,all_wrong
bored_1390.jpg,bored,confused,False,0.792763352394104,"246.6,218.3,467.1,440.1",confused,False,confused,False,all_wrong
bored_1512.jpg,bored,bored,True,0.4867360591888428,"253.5,206.4,462.4,420.9",confused,False,confused,False,knn_and_hybrid_wrong
bored_1543.jpg,bored,bored,True,0.9022360444068908,"254.8,202.4,455.6,411.4",confused,False,confused,False,knn_and_hybrid_wrong
bored_1595.jpg,bored,confused,False,0.5506720542907715,"215.1,228.1,434.3,446.3",bored,True,bored,True,yolo_only_wrong
bored_1750.jpg,bored,engaged,False,0.6945820450782776,"263.4,200.7,502.5,444.5",engaged,False,bored,True,yolo_and_knn_wrong
bored_1950.jpg,bored,bored,True,0.6092406511306763,"227.0,197.7,427.1,396.5",bored,True,bored,True,all_correct
bored_2135.jpg,bored,engaged,False,0.7676467895507812,"277.1,223.2,532.9,478.1",bored,True,bored,True,yolo_only_wrong
bored_2196.jpg,bored,bored,True,0.9114489555358888,"226.4,208.6,371.7,359.3",frustrated,False,frustrated,False,knn_and_hybrid_wrong
bored_2288.jpg,bored,bored,True,0.9175900220870972,"224.3,220.3,374.3,367.8",engaged,False,engaged,False,knn_and_hybrid_wrong
bored_2371.jpg,bored,bored,True,0.8515318632125854,"240.1,226.5,391.6,368.9",bored,True,bored,True,all_correct
bored_4708.jpg,bored,bored,True,0.8945505023002625,"258.2,206.5,410.1,356.9",confused,False,confused,False,knn_and_hybrid_wrong
bored_4880.jpg,bored,bored,True,0.9154570698738098,"265.4,201.8,417.3,352.0",frustrated,False,confused,False,knn_and_hybrid_wrong
bored_5053.jpg,bored,bored,True,0.8139218091964722,"218.7,162.8,435.2,390.1",bored,True,bored,True,all_correct
confused_3166.jpg,confused,confused,True,0.9169071912765504,"86.3,187.0,279.5,388.6",confused,True,confused,True,all_correct
confused_3201.jpg,confused,confused,True,0.942150890827179,"90.7,193.0,287.4,397.5",confused,True,confused,True,all_correct
confused_4055.jpg,confused,confused,True,0.8415457606315613,"189.2,212.5,351.9,381.8",frustrated,False,frustrated,False,knn_and_hybrid_wrong
confused_4134.jpg,confused,bored,False,0.4834739863872528,"194.2,224.3,363.2,395.1",frustrated,False,frustrated,False,all_wrong
confused_4139.jpg,confused,bored,False,0.5472429394721985,"195.4,224.0,363.7,395.4",frustrated,False,frustrated,False,all_wrong
confused_4142.jpg,confused,bored,False,0.7939895391464233,"194.1,224.3,364.8,394.2",frustrated,False,frustrated,False,all_wrong
confused_4147.jpg,confused,bored,False,0.6195047497749329,"194.4,224.8,364.8,394.4",frustrated,False,frustrated,False,all_wrong
confused_4153.jpg,confused,confused,True,0.6829259395599365,"194.9,225.1,363.2,394.1",frustrated,False,frustrated,False,knn_and_hybrid_wrong
confused_4207.jpg,confused,confused,True,0.7927802801132202,"192.2,231.0,393.2,427.1",frustrated,False,confused,True,knn_only_wrong
confused_4212.jpg,confused,confused,True,0.8445389866828918,"193.3,231.1,390.4,424.7",frustrated,False,confused,True,knn_only_wrong
confused_4217.jpg,confused,confused,True,0.8261847496032715,"193.8,231.5,390.6,424.2",confused,True,confused,True,all_correct
confused_4229.jpg,confused,confused,True,0.9092668890953064,"192.7,229.3,390.9,421.6",frustrated,False,confused,True,knn_only_wrong
confused_4234.jpg,confused,confused,True,0.933271050453186,"193.9,228.4,389.2,420.7",frustrated,False,confused,True,knn_only_wrong
confused_4239.jpg,confused,confused,True,0.9212459921836852,"195.8,227.0,390.5,419.1",confused,True,confused,True,all_correct
confused_4253.jpg,confused,confused,True,0.919039785861969,"199.5,226.3,391.4,415.0",confused,True,confused,True,all_correct
confused_4797.jpg,confused,bored,False,0.5500041246414185,"200.2,158.9,417.2,382.1",confused,True,confused,True,yolo_only_wrong
confused_886.jpg,confused,frustrated,False,0.5281414985656738,"252.2,235.8,491.8,477.1",confused,True,frustrated,False,yolo_and_hybrid_wrong
engaged_1086.jpg,engaged,engaged,True,0.9349498152732848,"260.1,164.3,488.6,395.9",engaged,True,engaged,True,all_correct
engaged_1091.jpg,engaged,engaged,True,0.938495635986328,"257.8,164.4,488.9,397.3",engaged,True,engaged,True,all_correct
engaged_1098.jpg,engaged,engaged,True,0.938020884990692,"257.6,164.6,488.4,397.3",engaged,True,engaged,True,all_correct
engaged_1124.jpg,engaged,engaged,True,0.929041862487793,"255.2,165.6,488.1,399.1",engaged,True,engaged,True,all_correct
engaged_1129.jpg,engaged,engaged,True,0.9228687286376952,"254.5,165.4,488.0,399.6",engaged,True,engaged,True,all_correct
engaged_1149.jpg,engaged,engaged,True,0.854656457901001,"268.1,236.9,485.6,454.7",engaged,True,engaged,True,all_correct
engaged_1160.jpg,engaged,engaged,True,0.916459858417511,"254.2,165.5,486.8,399.6",bored,False,engaged,True,knn_only_wrong
engaged_1168.jpg,engaged,engaged,True,0.8143672943115234,"254.0,166.3,486.5,400.3",engaged,True,engaged,True,all_correct
engaged_1299.jpg,engaged,engaged,True,0.9532389044761658,"227.6,234.3,444.6,457.1",engaged,True,engaged,True,all_correct
engaged_133.jpg,engaged,engaged,True,0.941345989704132,"247.0,120.1,432.0,299.9",engaged,True,engaged,True,all_correct
engaged_1330.jpg,engaged,engaged,True,0.9546962976455688,"231.5,234.8,447.8,456.6",engaged,True,engaged,True,all_correct
engaged_15057.jpg,engaged,confused,False,0.7896862626075745,"250.6,207.8,408.2,360.5",bored,False,bored,False,all_wrong
engaged_15068.jpg,engaged,confused,False,0.5393838882446289,"250.7,208.1,407.8,360.0",bored,False,bored,False,all_wrong
engaged_2537.jpg,engaged,confused,False,0.4095302522182464,"186.9,83.2,370.5,268.8",bored,False,bored,False,all_wrong
engaged_2559.jpg,engaged,confused,False,0.317167192697525,"189.3,84.8,375.5,272.4",bored,False,bored,False,all_wrong
engaged_2594.jpg,engaged,bored,False,0.3630331158638,"195.0,86.4,375.2,270.0",bored,False,confused,False,all_wrong
engaged_3416.jpg,engaged,engaged,True,0.94302499294281,"248.3,192.4,400.7,344.5",engaged,True,engaged,True,all_correct
engaged_3441.jpg,engaged,engaged,True,0.9410479664802552,"248.2,193.4,400.9,346.1",engaged,True,engaged,True,all_correct
engaged_4254.jpg,engaged,confused,False,0.8678113222122192,"184.2,156.2,392.0,365.9",confused,False,confused,False,all_wrong
engaged_4270.jpg,engaged,confused,False,0.8977007865905762,"185.5,156.3,395.0,367.5",confused,False,confused,False,all_wrong
engaged_518.jpg,engaged,confused,False,0.5672124624252319,"211.1,212.8,454.7,446.7",engaged,True,engaged,True,yolo_only_wrong
engaged_559.jpg,engaged,confused,False,0.6636483073234558,"185.5,183.3,413.9,413.9",bored,False,confused,False,all_wrong
engaged_653.jpg,engaged,engaged,True,0.93062561750412,"263.9,197.4,403.3,339.7",engaged,True,engaged,True,all_correct
