file_a,file_b,class_name,dhash_dist,phash_dist,confidence
bored_5188.jpg,bored_5553.jpg,bored,0,2,high_confidence
bored_5188.jpg,bored_5596.jpg,bored,0,2,high_confidence
bored_5188.jpg,bored_5606.jpg,bored,0,2,high_confidence
bored_5188.jpg,bored_5193.jpg,bored,0,0,high_confidence
bored_5188.jpg,bored_5222.jpg,bored,0,0,high_confidence
bored_5188.jpg,bored_5226.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5202.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5207.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5212.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5217.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5543.jpg,bored,0,2,high_confidence
bored_5197.jpg,bored_5553.jpg,bored,0,2,high_confidence
bored_5197.jpg,bored_5596.jpg,bored,0,2,high_confidence
bored_5197.jpg,bored_5606.jpg,bored,0,2,high_confidence
bored_5197.jpg,bored_5193.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5222.jpg,bored,0,0,high_confidence
bored_5197.jpg,bored_5226.jpg,bored,0,0,high_confidence
bored_5202.jpg,bored_5207.jpg,bored,0,0,high_confidence
bored_5202.jpg,bored_5212.jpg,bored,0,0,high_confidence
bored_5202.jpg,bored_5217.jpg,bored,0,0,high_confidence
bored_5202.jpg,bored_5543.jpg,bored,0,2,high_confidence
bored_5202.jpg,bored_5553.jpg,bored,0,2,high_confidence
bored_5202.jpg,bored_5596.jpg,bored,0,2,high_confidence
bored_5202.jpg,bored_5606.jpg,bored,0,2,high_confidence
bored_5202.jpg,bored_5193.jpg,bored,0,0,high_confidence
bored_5202.jpg,bored_5222.jpg,bored,0,0,high_confidence
bored_5202.jpg,bored_5226.jpg,bored,0,0,high_confidence
bored_5207.jpg,bored_5212.jpg,bored,0,0,high_confidence
bored_5207.jpg,bored_5217.jpg,bored,0,0,high_confidence
bored_5207.jpg,bored_5543.jpg,bored,0,2,high_confidence
bored_5207.jpg,bored_5553.jpg,bored,0,2,high_confidence
bored_5207.jpg,bored_5596.jpg,bored,0,2,high_confidence
bored_5207.jpg,bored_5606.jpg,bored,0,2,high_confidence
bored_5207.jpg,bored_5193.jpg,bored,0,0,high_confidence
bored_5207.jpg,bored_5222.jpg,bored,0,0,high_confidence
bored_5207.jpg,bored_5226.jpg,bored,0,0,high_confidence
bored_5212.jpg,bored_5217.jpg,bored,0,0,high_confidence
bored_5212.jpg,bored_5543.jpg,bored,0,2,high_confidence
bored_5212.jpg,bored_5553.jpg,bored,0,2,high_confidence
bored_5212.jpg,bored_5596.jpg,bored,0,2,high_confidence
bored_5212.jpg,bored_5606.jpg,bored,0,2,high_confidence
bored_5212.jpg,bored_5193.jpg,bored,0,0,high_confidence
bored_5212.jpg,bored_5222.jpg,bored,0,0,high_confidence
bored_5212.jpg,bored_5226.jpg,bored,0,0,high_confidence
bored_5217.jpg,bored_5543.jpg,bored,0,2,high_confidence
bored_5217.jpg,bored_5553.jpg,bored,0,2,high_confidence
bored_5217.jpg,bored_5596.jpg,bored,0,2,high_confidence
bored_5217.jpg,bored_5606.jpg,bored,0,2,high_confidence
bored_5217.jpg,bored_5193.jpg,bored,0,0,high_confidence
bored_5217.jpg,bored_5222.jpg,bored,0,0,high_confidence
bored_5217.jpg,bored_5226.jpg,bored,0,0,high_confidence
bored_5543.jpg,bored_5553.jpg,bored,0,0,high_confidence
bored_5543.jpg,bored_5596.jpg,bored,0,0,high_confidence
bored_5543.jpg,bored_5606.jpg,bored,0,0,high_confidence
bored_5543.jpg,bored_5193.jpg,bored,0,2,high_confidence
bored_5543.jpg,bored_5222.jpg,bored,0,2,high_confidence
bored_5543.jpg,bored_5226.jpg,bored,0,2,high_confidence
bored_5553.jpg,bored_5596.jpg,bored,0,0,high_confidence
bored_5553.jpg,bored_5606.jpg,bored,0,0,high_confidence
bored_5553.jpg,bored_5193.jpg,bored,0,2,high_confidence
bored_5553.jpg,bored_5222.jpg,bored,0,2,high_confidence
bored_5553.jpg,bored_5226.jpg,bored,0,2,high_confidence
bored_5596.jpg,bored_5606.jpg,bored,0,0,high_confidence
bored_5596.jpg,bored_5193.jpg,bored,0,2,high_confidence
bored_5596.jpg,bored_5222.jpg,bored,0,2,high_confidence
bored_5596.jpg,bored_5226.jpg,bored,0,2,high_confidence
bored_5606.jpg,bored_5193.jpg,bored,0,2,high_confidence
bored_5606.jpg,bored_5222.jpg,bored,0,2,high_confidence
bored_5606.jpg,bored_5226.jpg,bored,0,2,high_confidence
bored_5700.jpg,bored_5706.jpg,bored,0,0,high_confidence
bored_5700.jpg,bored_5695.jpg,bored,0,0,high_confidence
bored_5700.jpg,bored_5685.jpg,bored,1,2,high_confidence
bored_5706.jpg,bored_5695.jpg,bored,0,0,high_confidence
bored_5706.jpg,bored_5685.jpg,bored,1,2,high_confidence
bored_5867.jpg,bored_5893.jpg,bored,0,0,high_confidence
bored_5867.jpg,bored_5899.jpg,bored,0,0,high_confidence
bored_5867.jpg,bored_5905.jpg,bored,0,0,high_confidence
bored_5867.jpg,bored_5914.jpg,bored,0,0,high_confidence
bored_5867.jpg,bored_5919.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6005.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6010.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6016.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6022.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6027.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6032.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6037.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6042.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_6080.jpg,bored,1,0,high_confidence
bored_5867.jpg,bored_5910.jpg,bored,0,0,high_confidence
bored_5867.jpg,bored_6047.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_5899.jpg,bored,0,0,high_confidence
bored_5893.jpg,bored_5905.jpg,bored,0,0,high_confidence
bored_5893.jpg,bored_5914.jpg,bored,0,0,high_confidence
bored_5893.jpg,bored_5919.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6005.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6010.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6016.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6022.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6027.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6032.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6037.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6042.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_6080.jpg,bored,1,0,high_confidence
bored_5893.jpg,bored_5910.jpg,bored,0,0,high_confidence
bored_5893.jpg,bored_6047.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_5905.jpg,bored,0,0,high_confidence
bored_5899.jpg,bored_5914.jpg,bored,0,0,high_confidence
bored_5899.jpg,bored_5919.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6005.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6010.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6016.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6022.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6027.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6032.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6037.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6042.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_6080.jpg,bored,1,0,high_confidence
bored_5899.jpg,bored_5910.jpg,bored,0,0,high_confidence
bored_5899.jpg,bored_6047.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_5914.jpg,bored,0,0,high_confidence
bored_5905.jpg,bored_5919.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6005.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6010.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6016.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6022.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6027.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6032.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6037.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6042.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_6080.jpg,bored,1,0,high_confidence
bored_5905.jpg,bored_5910.jpg,bored,0,0,high_confidence
bored_5905.jpg,bored_6047.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_5919.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6005.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6010.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6016.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6022.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6027.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6032.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6037.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6042.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_6080.jpg,bored,1,0,high_confidence
bored_5914.jpg,bored_5910.jpg,bored,0,0,high_confidence
bored_5914.jpg,bored_6047.jpg,bored,1,0,high_confidence
bored_5919.jpg,bored_6005.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6010.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6016.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6022.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6027.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6032.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_5919.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_5919.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6010.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6016.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6022.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6027.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6032.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6005.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6005.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6016.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6022.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6027.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6032.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6010.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6010.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_6022.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_6027.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_6032.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6016.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6016.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6022.jpg,bored_6027.jpg,bored,0,0,high_confidence
bored_6022.jpg,bored_6032.jpg,bored,0,0,high_confidence
bored_6022.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_6022.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6022.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6022.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6022.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6027.jpg,bored_6032.jpg,bored,0,0,high_confidence
bored_6027.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_6027.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6027.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6027.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6027.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6032.jpg,bored_6037.jpg,bored,0,0,high_confidence
bored_6032.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6032.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6032.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6032.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6037.jpg,bored_6042.jpg,bored,0,0,high_confidence
bored_6037.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6037.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6037.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6042.jpg,bored_6080.jpg,bored,0,0,high_confidence
bored_6042.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6042.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6080.jpg,bored_5910.jpg,bored,1,0,high_confidence
bored_6080.jpg,bored_6047.jpg,bored,0,0,high_confidence
bored_6265.jpg,bored_6271.jpg,bored,0,2,high_confidence
bored_6265.jpg,bored_6275.jpg,bored,0,2,high_confidence
bored_6265.jpg,bored_6294.jpg,bored,0,2,high_confidence
bored_6265.jpg,bored_6298.jpg,bored,0,0,high_confidence
bored_6265.jpg,bored_6302.jpg,bored,0,2,high_confidence
bored_6265.jpg,bored_7026.jpg,bored,1,2,high_confidence
bored_6265.jpg,bored_7069.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7078.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7081.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7097.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7104.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7110.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7122.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7126.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7128.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7131.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7160.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7164.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_6290.jpg,bored,0,2,high_confidence
bored_6265.jpg,bored_7035.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7074.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7114.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_6279.jpg,bored,0,2,high_confidence
bored_6265.jpg,bored_7094.jpg,bored,2,2,high_confidence
bored_6265.jpg,bored_7107.jpg,bored,2,2,high_confidence
bored_6271.jpg,bored_6275.jpg,bored,0,0,high_confidence
bored_6271.jpg,bored_6294.jpg,bored,0,0,high_confidence
bored_6271.jpg,bored_6298.jpg,bored,0,2,high_confidence
bored_6271.jpg,bored_6302.jpg,bored,0,0,high_confidence
bored_6271.jpg,bored_7026.jpg,bored,1,2,high_confidence
bored_6271.jpg,bored_6290.jpg,bored,0,0,high_confidence
bored_6271.jpg,bored_6279.jpg,bored,0,0,high_confidence
bored_6275.jpg,bored_6294.jpg,bored,0,0,high_confidence
bored_6275.jpg,bored_6298.jpg,bored,0,2,high_confidence
bored_6275.jpg,bored_6302.jpg,bored,0,0,high_confidence
bored_6275.jpg,bored_7026.jpg,bored,1,2,high_confidence
bored_6275.jpg,bored_6290.jpg,bored,0,0,high_confidence
bored_6275.jpg,bored_6279.jpg,bored,0,0,high_confidence
bored_6294.jpg,bored_6298.jpg,bored,0,2,high_confidence
bored_6294.jpg,bored_6302.jpg,bored,0,0,high_confidence
bored_6294.jpg,bored_7026.jpg,bored,1,2,high_confidence
bored_6294.jpg,bored_6290.jpg,bored,0,0,high_confidence
bored_6294.jpg,bored_6279.jpg,bored,0,0,high_confidence
bored_6298.jpg,bored_6302.jpg,bored,0,2,high_confidence
bored_6298.jpg,bored_7026.jpg,bored,1,2,high_confidence
bored_6298.jpg,bored_7069.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7078.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7081.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7097.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7104.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7110.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7122.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7126.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7128.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7131.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7160.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7164.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_6290.jpg,bored,0,2,high_confidence
bored_6298.jpg,bored_7035.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7074.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7114.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_6279.jpg,bored,0,2,high_confidence
bored_6298.jpg,bored_7094.jpg,bored,2,2,high_confidence
bored_6298.jpg,bored_7107.jpg,bored,2,2,high_confidence
bored_6302.jpg,bored_7026.jpg,bored,1,2,high_confidence
bored_6302.jpg,bored_6290.jpg,bored,0,0,high_confidence
bored_6302.jpg,bored_6279.jpg,bored,0,0,high_confidence
bored_6375.jpg,bored_6405.jpg,bored,1,0,high_confidence
bored_6375.jpg,bored_6410.jpg,bored,1,0,high_confidence
bored_6375.jpg,bored_7026.jpg,bored,2,2,high_confidence
bored_6375.jpg,bored_7069.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7078.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7081.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7097.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7104.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7110.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7122.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7126.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7128.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7131.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7160.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7164.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7035.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7074.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_7114.jpg,bored,1,2,high_confidence
bored_6375.jpg,bored_6379.jpg,bored,1,0,high_confidence
