filename,label_filename,image_rel_path,label_rel_path,subject_id,class_id,class_name,sha256,source,original_filename,original_subset,width,height,file_size,bbox_count,dedup_status
S01_bored_0032.jpg,S01_bored_0032.txt,images/S01_bored_0032.jpg,labels/S01_bored_0032.txt,S01,2,bored,924ab1a29a493f939fdfdaa5ac2eb6f6d52cc25e3bfe9b434804b213ee37e531,hard_samples,bored_5893.jpg,train,640,480,70017,1,unique
S01_bored_0033.jpg,S01_bored_0033.txt,images/S01_bored_0033.jpg,labels/S01_bored_0033.txt,S01,2,bored,12bbfd7a4790862a5bcf549a62ceef0567b4bb8e165676e37d56fcb9aea7b176,hard_samples,bored_5899.jpg,train,640,480,70098,1,unique
S01_bored_0034.jpg,S01_bored_0034.txt,images/S01_bored_0034.jpg,labels/S01_bored_0034.txt,S01,2,bored,fa4c719d86081bafe6a49bbe817e6aa402a71f78d035a49143efeb1a096184ec,hard_samples,bored_5905.jpg,train,640,480,70134,1,unique
S01_bored_0035.jpg,S01_bored_0035.txt,images/S01_bored_0035.jpg,labels/S01_bored_0035.txt,S01,2,bored,ae18df2ff035e22906e42319e4203e5173340d77ca64ebf8df53f90f1744567c,hard_samples,bored_5910.jpg,val,640,480,70129,1,unique
S01_bored_0036.jpg,S01_bored_0036.txt,images/S01_bored_0036.jpg,labels/S01_bored_0036.txt,S01,2,bored,7123e2320509381ddbde156ed86a427666000afea3783979ceb0ff5adb5f1425,hard_samples,bored_5914.jpg,train,640,480,70272,1,unique
S01_bored_0037.jpg,S01_bored_0037.txt,images/S01_bored_0037.jpg,labels/S01_bored_0037.txt,S01,2,bored,bcdba50cc46938b98eec175699b213db6ca216fb3421c66c0fe012c6e6dd06b1,hard_samples,bored_5919.jpg,train,640,480,70161,1,unique
S01_bored_0038.jpg,S01_bored_0038.txt,images/S01_bored_0038.jpg,labels/S01_bored_0038.txt,S01,2,bored,55f0643784d31e500227eab19257da7f7b0dfbd0da1414f10ccbe462a8492c02,hard_samples,bored_6005.jpg,train,640,480,70242,1,unique
S01_bored_0039.jpg,S01_bored_0039.txt,images/S01_bored_0039.jpg,labels/S01_bored_0039.txt,S01,2,bored,1475b5f92620ab2495389158e1d18c176d7e45115d2c9feaf4ff5045dea2477f,hard_samples,bored_6010.jpg,train,640,480,70398,1,unique
S01_bored_0040.jpg,S01_bored_0040.txt,images/S01_bored_0040.jpg,labels/S01_bored_0040.txt,S01,2,bored,9a5d992a3ff94f17c673b3f6c8875bfaf282e44a53337691cfae9089307514fc,hard_samples,bored_6016.jpg,train,640,480,70481,1,unique
S01_bored_0041.jpg,S01_bored_0041.txt,images/S01_bored_0041.jpg,labels/S01_bored_0041.txt,S01,2,bored,408f8fd29c97bea609c43ef9643c2148828ce7ffe7c425af6d4e83feb1be5a0f,hard_samples,bored_6022.jpg,train,640,480,70365,1,unique
S01_bored_0042.jpg,S01_bored_0042.txt,images/S01_bored_0042.jpg,labels/S01_bored_0042.txt,S01,2,bored,8a9679cf566d023e91b1eccf120633715d955a2ee92ac55ff4b8485ee75fac1f,hard_samples,bored_6027.jpg,train,640,480,70455,1,unique
S01_bored_0043.jpg,S01_bored_0043.txt,images/S01_bored_0043.jpg,labels/S01_bored_0043.txt,S01,2,bored,f94377ef28bfa8e1dfad4e07913ce3d77484cc0d83b5d43580f0c49a4faf1846,hard_samples,bored_6032.jpg,train,640,480,70434,1,unique
S01_bored_0044.jpg,S01_bored_0044.txt,images/S01_bored_0044.jpg,labels/S01_bored_0044.txt,S01,2,bored,ecd642e0bf12cc35ba546151d4b1f4adb9d0b12aa11f7a5017598fced25c16b6,hard_samples,bored_6037.jpg,train,640,480,70436,1,unique
S01_bored_0045.jpg,S01_bored_0045.txt,images/S01_bored_0045.jpg,labels/S01_bored_0045.txt,S01,2,bored,371cc5df42feb2721faea2b2bc0ad0440eaa410d0de0630fe4a6db529652731c,hard_samples,bored_6042.jpg,train,640,480,70520,1,unique
S01_bored_0046.jpg,S01_bored_0046.txt,images/S01_bored_0046.jpg,labels/S01_bored_0046.txt,S01,2,bored,37240cec561ede6ed9a761141de0c173568a6e0ef426095624fd850f4d886f29,hard_samples,bored_6047.jpg,test,640,480,70374,1,unique
S01_bored_0047.jpg,S01_bored_0047.txt,images/S01_bored_0047.jpg,labels/S01_bored_0047.txt,S01,2,bored,4d087073bbc217a57b343af2a35fffabdc78d74bd2fd0c9c8b3d1e6cd3373238,hard_samples,bored_6080.jpg,train,640,480,70727,1,unique
S01_bored_0048.jpg,S01_bored_0048.txt,images/S01_bored_0048.jpg,labels/S01_bored_0048.txt,S01,2,bored,f939fc3db6a9578036c46768718bc2a5701b8f531339dbaa41a9402c9f15a535,hard_samples,bored_6265.jpg,train,640,480,67173,1,unique
S01_bored_0049.jpg,S01_bored_0049.txt,images/S01_bored_0049.jpg,labels/S01_bored_0049.txt,S01,2,bored,ff4ff97c3c850f2fc03edb29061d376d799d85e1fc8e10a01c07ddbabe4d3c4a,hard_samples,bored_6271.jpg,train,640,480,67294,1,unique
S01_bored_0050.jpg,S01_bored_0050.txt,images/S01_bored_0050.jpg,labels/S01_bored_0050.txt,S01,2,bored,fabe7e2554c5bcc01624270851f49b19ad7ce9957df3ba734128f54a183c03d9,hard_samples,bored_6275.jpg,train,640,480,67210,1,unique
S01_bored_0051.jpg,S01_bored_0051.txt,images/S01_bored_0051.jpg,labels/S01_bored_0051.txt,S01,2,bored,f00d84b4685d733d98ce147334d72a4222c889cf3912181da517e30135ca29f5,hard_samples,bored_6279.jpg,test,640,480,67142,1,unique
S01_bored_0052.jpg,S01_bored_0052.txt,images/S01_bored_0052.jpg,labels/S01_bored_0052.txt,S01,2,bored,d6e932504f2ff8486d4ec40ca97dcbb283ab9352b6e2679b9d79623a1ee18a71,hard_samples,bored_6290.jpg,val,640,480,67126,1,unique
S01_bored_0053.jpg,S01_bored_0053.txt,images/S01_bored_0053.jpg,labels/S01_bored_0053.txt,S01,2,bored,11cb64748b4d893d88b6763ed12cfeeeba123cd7087c6d716eaf2dfa0148013f,hard_samples,bored_6294.jpg,train,640,480,67264,1,unique
S01_bored_0054.jpg,S01_bored_0054.txt,images/S01_bored_0054.jpg,labels/S01_bored_0054.txt,S01,2,bored,b59728b15e2be7bd8006218635ac551c908580edd27d799f4bbd0cb5194e496b,hard_samples,bored_6298.jpg,train,640,480,67226,1,unique
S01_bored_0055.jpg,S01_bored_0055.txt,images/S01_bored_0055.jpg,labels/S01_bored_0055.txt,S01,2,bored,b46dbe7745da0a2e733625378d8af533d5649943dd448a4f725d9912c613d6b6,hard_samples,bored_6302.jpg,train,640,480,67264,1,unique
S01_bored_0056.jpg,S01_bored_0056.txt,images/S01_bored_0056.jpg,labels/S01_bored_0056.txt,S01,2,bored,aeace0b1d07f94efef138acc7802e52370c3622d4fd4fc366c91764db54d731d,hard_samples,bored_6375.jpg,train,640,480,67625,1,unique
S01_bored_0057.jpg,S01_bored_0057.txt,images/S01_bored_0057.jpg,labels/S01_bored_0057.txt,S01,2,bored,563c02c61fcee5a33ab859ee0a712fac4965dc98efca2b16a53ccda7a851195e,hard_samples,bored_6379.jpg,test,640,480,67546,1,unique
S01_bored_0058.jpg,S01_bored_0058.txt,images/S01_bored_0058.jpg,labels/S01_bored_0058.txt,S01,2,bored,face8f61719af01301b4367c222698653d93ba0721ea7c666d2c8ec3515e3dfe,hard_samples,bored_6405.jpg,train,640,480,67484,1,unique
S01_bored_0059.jpg,S01_bored_0059.txt,images/S01_bored_0059.jpg,labels/S01_bored_0059.txt,S01,2,bored,0a718d9c68485827257f38a445b20e3174b5a0c7207caa1b96bae75ab58d45e3,hard_samples,bored_6410.jpg,train,640,480,67435,1,unique
S01_bored_0060.jpg,S01_bored_0060.txt,images/S01_bored_0060.jpg,labels/S01_bored_0060.txt,S01,2,bored,0476d0edb148ddf15749da658f12cfdcaa77db88b2873a9c236d3ebcf4fe9b5c,hard_samples,bored_6881.jpg,train,640,480,65874,1,unique
S01_bored_0061.jpg,S01_bored_0061.txt,images/S01_bored_0061.jpg,labels/S01_bored_0061.txt,S01,2,bored,7a6b860fd39092d984f62197d33c7189d02ffe9066c94fd16f239274ec286a46,hard_samples,bored_6887.jpg,train,640,480,65997,1,unique
S01_bored_0062.jpg,S01_bored_0062.txt,images/S01_bored_0062.jpg,labels/S01_bored_0062.txt,S01,2,bored,b5196311f43ee2c17847048028c42e44e1a3d0877e4ef9dfe53743c0bb397ab6,hard_samples,bored_6891.jpg,train,640,480,65959,1,unique
S01_bored_0063.jpg,S01_bored_0063.txt,images/S01_bored_0063.jpg,labels/S01_bored_0063.txt,S01,2,bored,0529fe51402e68525ec6f351d9994bf9314d88ea849927e810ccee8a4c9e6ea2,hard_samples,bored_6895.jpg,train,640,480,66845,1,unique
S01_bored_0064.jpg,S01_bored_0064.txt,images/S01_bored_0064.jpg,labels/S01_bored_0064.txt,S01,2,bored,f6a8404677562670dbe1753ef09021e70f95fe9ce86307e7ffeab0df6fd5f6cc,hard_samples,bored_6902.jpg,train,640,480,67193,1,unique
S01_bored_0065.jpg,S01_bored_0065.txt,images/S01_bored_0065.jpg,labels/S01_bored_0065.txt,S01,2,bored,301f0eab73cf9f28586374489b00fff01cda1ada3ae052c62c5d88a515446c1e,hard_samples,bored_6918.jpg,test,640,480,67441,1,unique
S01_bored_0066.jpg,S01_bored_0066.txt,images/S01_bored_0066.jpg,labels/S01_bored_0066.txt,S01,2,bored,3eb92cc1bc67f43a2dcdd20204e2d9312997e5d17778ab6d24a4919dfcbb2f79,hard_samples,bored_6919.jpg,train,640,480,67461,1,unique
S01_bored_0067.jpg,S01_bored_0067.txt,images/S01_bored_0067.jpg,labels/S01_bored_0067.txt,S01,2,bored,85b46e8ae217bf8c1d3dffd05e9f1a4626e973be77b0ce6ff96d51d6cb517162,hard_samples,bored_6920.jpg,train,640,480,67272,1,unique
S01_bored_0068.jpg,S01_bored_0068.txt,images/S01_bored_0068.jpg,labels/S01_bored_0068.txt,S01,2,bored,ad66040cd37e53cccb42577271ea768239d05e870de8fe87a34eb61ce0e6f44d,hard_samples,bored_7026.jpg,train,640,480,66869,1,unique
S01_bored_0069.jpg,S01_bored_0069.txt,images/S01_bored_0069.jpg,labels/S01_bored_0069.txt,S01,2,bored,a8216945e5608ff06da75f8bda4e5068c1384566dd76e2aa5823988b4fc34049,hard_samples,bored_7035.jpg,val,640,480,66666,1,unique
S01_bored_0070.jpg,S01_bored_0070.txt,images/S01_bored_0070.jpg,labels/S01_bored_0070.txt,S01,2,bored,3123d877d867814f6da399b50f7e9db35022ac95e0ce9c61dbdd74d5008d97c7,hard_samples,bored_7069.jpg,train,640,480,68015,1,unique
S01_bored_0071.jpg,S01_bored_0071.txt,images/S01_bored_0071.jpg,labels/S01_bored_0071.txt,S01,2,bored,2e5e9facf711d92cc3393be87e747a908c1b7fa2ee968edc5df5c2e2395ac5f4,hard_samples,bored_7074.jpg,val,640,480,68143,1,unique
S01_bored_0072.jpg,S01_bored_0072.txt,images/S01_bored_0072.jpg,labels/S01_bored_0072.txt,S01,2,bored,19616bd12ab5204831a6b67f6304126b59c28face1da76bb09ccb1b8d7ec91a1,hard_samples,bored_7078.jpg,train,640,480,68162,1,unique
S01_bored_0073.jpg,S01_bored_0073.txt,images/S01_bored_0073.jpg,labels/S01_bored_0073.txt,S01,2,bored,899d717d2a55762cd435f13d036263362e774d4aebf1e085511f288b8296b85b,hard_samples,bored_7081.jpg,train,640,480,67922,1,unique
S01_bored_0074.jpg,S01_bored_0074.txt,images/S01_bored_0074.jpg,labels/S01_bored_0074.txt,S01,2,bored,5980332d08d5c56fdec27914a108e5fba252bd6bff873f949eb5ac104363de1d,hard_samples,bored_7094.jpg,test,640,480,67590,1,unique
S01_bored_0075.jpg,S01_bored_0075.txt,images/S01_bored_0075.jpg,labels/S01_bored_0075.txt,S01,2,bored,420594120b9bd4139bf13b0c98ae24e2a30f535f663fae2c9eb00ea72d5ee563,hard_samples,bored_7097.jpg,train,640,480,67783,1,unique
S01_bored_0076.jpg,S01_bored_0076.txt,images/S01_bored_0076.jpg,labels/S01_bored_0076.txt,S01,2,bored,c53165f861c6f84496441a1ba975851ecf210426774150ec204c707fcf8a8e58,hard_samples,bored_7104.jpg,train,640,480,67868,1,unique
S01_bored_0077.jpg,S01_bored_0077.txt,images/S01_bored_0077.jpg,labels/S01_bored_0077.txt,S01,2,bored,70a8c899a63220710cfbe6c3bc810cd102762cee3ff8a5d94376c7500f162722,hard_samples,bored_7107.jpg,test,640,480,67873,1,unique
S01_bored_0078.jpg,S01_bored_0078.txt,images/S01_bored_0078.jpg,labels/S01_bored_0078.txt,S01,2,bored,c53b8a2fa23701b19592442e4cdfc7909e8cdafc30edc2c6a32b6a338eb0df66,hard_samples,bored_7110.jpg,train,640,480,67746,1,unique
S01_bored_0079.jpg,S01_bored_0079.txt,images/S01_bored_0079.jpg,labels/S01_bored_0079.txt,S01,2,bored,6e60715535c36aa3d59c3d12b3aa2e9fd82936656a73ab66cc4a85d9f74eadb5,hard_samples,bored_7114.jpg,val,640,480,67826,1,unique
S01_bored_0080.jpg,S01_bored_0080.txt,images/S01_bored_0080.jpg,labels/S01_bored_0080.txt,S01,2,bored,db91c2214c1178937cc0dac85574aea0c6e30cd96ad8624151989c607f810a14,hard_samples,bored_7122.jpg,train,640,480,67674,1,unique
S01_bored_0081.jpg,S01_bored_0081.txt,images/S01_bored_0081.jpg,labels/S01_bored_0081.txt,S01,2,bored,24a0c32618bc15fd359f26ab6bfbd6d17a0b84f447ca8397c06184394ada8e16,hard_samples,bored_7126.jpg,train,640,480,67617,1,unique
S01_bored_0082.jpg,S01_bored_0082.txt,images/S01_bored_0082.jpg,labels/S01_bored_0082.txt,S01,2,bored,5d327c38a9473ca55ef14d80959af4135b1dfaec885ba7d3a09cbb3ebeb54c08,hard_samples,bored_7128.jpg,train,640,480,67216,1,unique
S01_bored_0083.jpg,S01_bored_0083.txt,images/S01_bored_0083.jpg,labels/S01_bored_0083.txt,S01,2,bored,ebe0e98b90f10ae9391816b948e9b17a6a38634ed1c0ad469b33910820fe0254,hard_samples,bored_7131.jpg,train,640,480,67345,1,unique
S01_bored_0084.jpg,S01_bored_0084.txt,images/S01_bored_0084.jpg,labels/S01_bored_0084.txt,S01,2,bored,465ec3c41bc8c1cc4fa9697cadb5aba6004e6560a237e49ac23738b8edea67a4,hard_samples,bored_7160.jpg,train,640,480,68038,1,unique
S01_bored_0085.jpg,S01_bored_0085.txt,images/S01_bored_0085.jpg,labels/S01_bored_0085.txt,S01,2,bored,5efaec834da0a1200989ea21b5ccf386f5c372a0731b7d09c1a57e76879bf8d7,hard_samples,bored_7164.jpg,train,640,480,68170,1,unique
S01_confused_0001.jpg,S01_confused_0001.txt,images/S01_confused_0001.jpg,labels/S01_confused_0001.txt,S01,1,confused,768be438b3897af1090df61e66bb6d7948f4ebe1fcc5870057349be39e710eb4,hard_samples,confused_12264.jpg,train,640,480,69006,1,unique
S01_confused_0002.jpg,S01_confused_0002.txt,images/S01_confused_0002.jpg,labels/S01_confused_0002.txt,S01,1,confused,6a0517bdb8a67833d6ba7916bdf8dd93b4d93af5f67066c6227d9bd20d8406dc,hard_samples,confused_12447.jpg,train,640,480,68944,1,unique
S01_confused_0003.jpg,S01_confused_0003.txt,images/S01_confused_0003.jpg,labels/S01_confused_0003.txt,S01,1,confused,fea4425ae47b92c08a22c218b2917b5f5fad06faed1c9bfd2e5658f5f27837ad,hard_samples,confused_12818.jpg,train,640,480,68526,1,unique
S01_confused_0004.jpg,S01_confused_0004.txt,images/S01_confused_0004.jpg,labels/S01_confused_0004.txt,S01,1,confused,da67bbdcdd80bbb8952a42b6377eb33b8870a8dd0885929842534cd49c3c84e3,hard_samples,confused_12876.jpg,train,640,480,68696,1,unique
S01_confused_0005.jpg,S01_confused_0005.txt,images/S01_confused_0005.jpg,labels/S01_confused_0005.txt,S01,1,confused,d0871d6917919e390e33324b7b73b454862080414564de4b649c8844921773cf,hard_samples,confused_12882.jpg,train,640,480,68829,1,unique
S01_confused_0006.jpg,S01_confused_0006.txt,images/S01_confused_0006.jpg,labels/S01_confused_0006.txt,S01,1,confused,488e37a21274b935c42e2ec9091ccfc75eee2e0106c4bb81b39cf98c8dcf1a51,hard_samples,confused_12887.jpg,train,640,480,68919,1,unique
S01_confused_0007.jpg,S01_confused_0007.txt,images/S01_confused_0007.jpg,labels/S01_confused_0007.txt,S01,1,confused,4587901d8a20cf44ea592ea3c36aef9aa9980bf2e5fd00a1272cedbcb905da14,hard_samples,confused_12891.jpg,train,640,480,68831,1,unique
S01_confused_0008.jpg,S01_confused_0008.txt,images/S01_confused_0008.jpg,labels/S01_confused_0008.txt,S01,1,confused,6b78c555c64c6089adb8552f622ddab3951f3322d4239837a9827065515b27c6,hard_samples,confused_12896.jpg,train,640,480,68752,1,unique
S01_confused_0009.jpg,S01_confused_0009.txt,images/S01_confused_0009.jpg,labels/S01_confused_0009.txt,S01,1,confused,aefe6c0cdb592ea86fa04c46cd0b815801a1a5b565bef15244ea5ff53811efc0,hard_samples,confused_12902.jpg,val,640,480,68968,1,unique
S01_confused_0010.jpg,S01_confused_0010.txt,images/S01_confused_0010.jpg,labels/S01_confused_0010.txt,S01,1,confused,4014cee383a8a10a943c43356cd8429d06abe15a535974992cd364e1e693b07f,hard_samples,confused_13005.jpg,train,640,480,69174,1,unique
S01_confused_0011.jpg,S01_confused_0011.txt,images/S01_confused_0011.jpg,labels/S01_confused_0011.txt,S01,1,confused,978dc607ba122f57dba37574dec9ccf79febadee9b8c15d98042ee005cc93911,hard_samples,confused_13009.jpg,train,640,480,68988,1,unique
S01_confused_0012.jpg,S01_confused_0012.txt,images/S01_confused_0012.jpg,labels/S01_confused_0012.txt,S01,1,confused,2ed0f607983a6bc421d81cb8799693bdacf226db2fe783d41b6028afc43c6073,hard_samples,confused_13013.jpg,test,640,480,69090,1,unique
S01_confused_0013.jpg,S01_confused_0013.txt,images/S01_confused_0013.jpg,labels/S01_confused_0013.txt,S01,1,confused,b9eff710fc82ebcdfea9c24e9171ffd783da705ad2dee641d6065a1d9f08d0a7,hard_samples,confused_13018.jpg,test,640,480,69100,1,unique
S01_confused_0014.jpg,S01_confused_0014.txt,images/S01_confused_0014.jpg,labels/S01_confused_0014.txt,S01,1,confused,841e728854f6c82aba66076d541a77f465565961f05ba5aee61e82c13b7e743b,hard_samples,confused_13023.jpg,train,640,480,68974,1,unique
S01_confused_0015.jpg,S01_confused_0015.txt,images/S01_confused_0015.jpg,labels/S01_confused_0015.txt,S01,1,confused,24c55a9dfad16aa7d49cf15014b62d35dbe3deabe94f78fa7831add2c8432778,hard_samples,confused_3376.jpg,train,640,480,68528,1,unique
S01_confused_0016.jpg,S01_confused_0016.txt,images/S01_confused_0016.jpg,labels/S01_confused_0016.txt,S01,1,confused,89da8a368a7013c082bde93277ea62d41465fb12731a5053cf54f3d26bdc5517,hard_samples,confused_3417.jpg,train,640,480,68879,1,unique
S01_confused_0017.jpg,S01_confused_0017.txt,images/S01_confused_0017.jpg,labels/S01_confused_0017.txt,S01,1,confused,645966b0330730b01a7c6b4d6019052ce233d1f5ab461c2694e1a27d9a17df57,hard_samples,confused_3861.jpg,train,640,480,68211,1,unique
