final_filename,original_filename,subject_id,source,assigned_split,class_id,class_name,sha256,original_subset,image_width,image_height,label_filename
P01_frustrated_0004.jpg,bigdata_frustrated_engaged_aksan_50_1773299672908_003_jpg.rf.4b4bb4ecec3cbd5bbc5d9a22f3b79097.jpg,P01,public,train,3,frustrated,8a38d88444a07abac8cdda6a104b744c460961fcec1d836e9fe44d54153c4c06,train,640,480,P01_frustrated_0004.txt
P01_frustrated_0005.jpg,bigdata_frustrated_engaged_aksan_50_1773299672909_004_jpg.rf.83c607d6f0f6cbecf860e038e7873db8.jpg,P01,public,train,3,frustrated,56b5be405d1b29dcc0bda351734f8a95f1563e6770de4871dd55d66d73dfc4fe,train,640,480,P01_frustrated_0005.txt
P01_frustrated_0006.jpg,bigdata_frustrated_engaged_aksan_50_1773299673752_005_jpg.rf.0a1eebe13cfb1ad5283da8a2a58c873d.jpg,P01,public,train,3,frustrated,fc8d5c3f09f976ac3f0c123ff63dbe8144c7afa507ce4bcd42d71a9040cb65b1,train,640,480,P01_frustrated_0006.txt
P01_frustrated_0007.jpg,bigdata_frustrated_engaged_aksan_50_1773299673752_006_jpg.rf.bb8e65b67aea19a4559a10ebeb672cb5.jpg,P01,public,train,3,frustrated,6f9f64b139b67960900b5f3eb27029c835922fec2444a39ccb61f2365bebfcc8,train,640,480,P01_frustrated_0007.txt
P01_frustrated_0008.jpg,bigdata_frustrated_engaged_aksan_50_1773299673752_007_jpg.rf.479fe4226324a4aa0710a539daed4791.jpg,P01,public,train,3,frustrated,b53da5eb9a632e53f6f575aed3337573f1773f659135a676f7c2af250c2ccd03,train,640,480,P01_frustrated_0008.txt
P01_frustrated_0009.jpg,bigdata_frustrated_engaged_aksan_50_1773299673752_008_jpg.rf.6dee259c169f7a69d0d58f11ff6a64ec.jpg,P01,public,train,3,frustrated,560571b0e67543608b94a73483227453519ff968e5aec712b683c9c8eb19db12,train,640,480,P01_frustrated_0009.txt
P01_frustrated_0010.jpg,bigdata_frustrated_engaged_aksan_50_1773299673752_009_jpg.rf.5b1c497cea24d78d6a1137de3cc73e44.jpg,P01,public,train,3,frustrated,890b9c68b4d855afcbaf414b5d1339c1d81ef9e2c8f210ea5a9200cb14b8b12b,val,640,480,P01_frustrated_0010.txt
P01_frustrated_0011.jpg,bigdata_frustrated_engaged_aksan_50_1773299674644_010_jpg.rf.7933136b18890a7a7cc44a5d0beae3e8.jpg,P01,public,train,3,frustrated,97fee8efab302560a9845eb4be35442d8b1c963fbdc7926e8ceb7a5a6d1a9a73,train,640,480,P01_frustrated_0011.txt
P01_frustrated_0012.jpg,bigdata_frustrated_engaged_aksan_50_1773299674644_011_jpg.rf.6b0478f3468f0b3f6e58aecee793dd42.jpg,P01,public,train,3,frustrated,b16224c82b3e33f2faa210aa124fa47a9f01edbda070882899c248b8e0d62120,val,640,480,P01_frustrated_0012.txt
P01_frustrated_0013.jpg,bigdata_frustrated_engaged_aksan_50_1773299674644_012_jpg.rf.4a380574bf45312c0bd1eb121a38576c.jpg,P01,public,train,3,frustrated,9c7ec57b20b7798d4f395c41c2d8155a2f0308415c2aae83ee6b89fd13f747b6,train,640,480,P01_frustrated_0013.txt
P01_frustrated_0014.jpg,bigdata_frustrated_engaged_aksan_50_1773299674644_013_jpg.rf.f40b6275e692b48235b14c0affbe91a9.jpg,P01,public,train,3,frustrated,b6251889edbb9a582c4f4df6299074d40d2b568076db3c29b517c1c5800ced00,train,640,480,P01_frustrated_0014.txt
P01_frustrated_0015.jpg,bigdata_frustrated_engaged_aksan_50_1773299674644_014_jpg.rf.0b427b2e48454943e7566e7f7318105d.jpg,P01,public,train,3,frustrated,884e0fc6fc20a55938a4bcdee89b4d6bff44e84cb2bee2363ccba945a92476bb,train,640,480,P01_frustrated_0015.txt
P01_frustrated_0016.jpg,bigdata_frustrated_engaged_aksan_50_1773299676125_015_jpg.rf.d9f7902d63ede927764e8315fbf428f9.jpg,P01,public,train,3,frustrated,a8bce7506a31e9d4dbfe0319470adf5131b944fad804e3bce1eed38c731a25c6,train,640,480,P01_frustrated_0016.txt
P01_frustrated_0017.jpg,bigdata_frustrated_engaged_aksan_50_1773299676125_016_jpg.rf.0de43297ff163322598f09479806ff20.jpg,P01,public,train,3,frustrated,6cac0495b013b692d2394ec35e2e136bf5e8bd471d36ce9da08cfab6b6bf6a4c,train,640,480,P01_frustrated_0017.txt
P01_frustrated_0018.jpg,bigdata_frustrated_engaged_aksan_50_1773299676125_017_jpg.rf.d87826e7ed56bfc7039ce93a45b3f483.jpg,P01,public,train,3,frustrated,87e84ca07ea46c34ba419b547da61bbfc184a62519c77dcea70b995a3e49b4e5,val,640,480,P01_frustrated_0018.txt
P01_frustrated_0019.jpg,bigdata_frustrated_engaged_aksan_50_1773299676125_018_jpg.rf.597b1bbea952002825c8c53bd68370a5.jpg,P01,public,train,3,frustrated,cc5264e693496d67f70e45e671ce1659b60e31f0e929f465a2bfd8865ce6a63c,train,640,480,P01_frustrated_0019.txt
P01_frustrated_0020.jpg,bigdata_frustrated_engaged_aksan_50_1773299676125_019_jpg.rf.b6e4d2e34360df95d3dd6a29d585a5b2.jpg,P01,public,train,3,frustrated,58205bd1a0be11dae0a873e88d9c8971b287d66156fc3d0c7fe486023163646c,train,640,480,P01_frustrated_0020.txt
P01_frustrated_0021.jpg,bigdata_frustrated_engaged_aksan_50_1773299676775_020_jpg.rf.2e465ea65a85712dc8fb16dee5f4859c.jpg,P01,public,train,3,frustrated,f61ce5fdbe64b92096b0eb3ff0d76d1e8e2650103a9b5d5340b53db131a15840,train,640,480,P01_frustrated_0021.txt
P01_frustrated_0022.jpg,bigdata_frustrated_engaged_aksan_50_1773299676775_021_jpg.rf.3f2f6c67f61521a273f9b2769874b84c.jpg,P01,public,train,3,frustrated,d4a3e3c0435fe65de8ad731b319be2e029cb82fd61cc2edda52cd3e0b6c1f859,train,640,480,P01_frustrated_0022.txt
P01_frustrated_0023.jpg,bigdata_frustrated_engaged_aksan_50_1773299676775_022_jpg.rf.ad4d4286bcfbadad63bea7116743301a.jpg,P01,public,train,3,frustrated,cfebebd373674e860f11e49390d6fff2d74660a2167db1d33aba083186cc87a3,test,640,480,P01_frustrated_0023.txt
P01_frustrated_0024.jpg,bigdata_frustrated_engaged_aksan_50_1773299676775_023_jpg.rf.cfc30831a7bec8d342b8f1edb144e2f7.jpg,P01,public,train,3,frustrated,ef7c7793514e1c11da954464eab9df95f1c9749e49ea8220771779d08afab699,train,640,480,P01_frustrated_0024.txt
P02_bored_0001.jpg,bigdata_bored_engaged_ansyah_08_1774442989962_000_jpg.rf.0236f0c9f27488f710ab169102bcd926.jpg,P02,public,train,2,bored,879d2b532a812dc1c39d8df4ab9633976e6c1fc7548f2b957a5d8e7ba964bf87,test,640,480,P02_bored_0001.txt
P02_bored_0002.jpg,bigdata_bored_engaged_ansyah_08_1774442989963_001_jpg.rf.c61611505b9bd1f85787e3166afad911.jpg,P02,public,train,2,bored,85bd26eebf6c48fc8878b1ba1e27420931af2c6d243d7d93637fa9e067ebef61,train,640,480,P02_bored_0002.txt
P02_bored_0003.jpg,bigdata_bored_engaged_ansyah_08_1774442989963_002_jpg.rf.853b0334cb4876973c88421055972b4e.jpg,P02,public,train,2,bored,f83702a6317b261a1f9dc518120dcc8386cbbf7f04a712e7888bd8dfe0d549e5,train,640,480,P02_bored_0003.txt
P02_bored_0004.jpg,bigdata_bored_engaged_ansyah_08_1774442989963_003_jpg.rf.237ef4186f4ac8f0613f3c714b47d1bf.jpg,P02,public,train,2,bored,1eaa751a0a8112c19b24a10532a37cf0284cc8a87226f1b2293f0d4d5a9eb8cf,train,640,480,P02_bored_0004.txt
P02_bored_0005.jpg,bigdata_bored_engaged_ansyah_08_1774442989963_004_jpg.rf.989891dd7b734a2949a789aa8ce898b2.jpg,P02,public,train,2,bored,a3a91172797b590466f0f282a99f8a5a6b3b2fdebeab38d9a4687b01d63b8553,train,640,480,P02_bored_0005.txt
P02_bored_0006.jpg,bigdata_bored_engaged_ansyah_08_1774442990994_005_jpg.rf.491c06ab68a9b4aaae833d1ed88cb374.jpg,P02,public,train,2,bored,067713a757e24a6b80d2fc0f6f34330ddd59aa15edd816ed5117fb1ea8d15da8,train,640,480,P02_bored_0006.txt
P02_bored_0007.jpg,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,P02,public,train,2,bored,a603bbd12026010738291cfc1bfc69e79d8da25d3a933f396765c357f4ee9275,val,640,480,P02_bored_0007.txt
P02_bored_0008.jpg,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,P02,public,train,2,bored,8634ec2778a50ac37b3d182a9d1f58a751a4170b39fb4cebcda81bb03f2ad0a4,val,640,480,P02_bored_0008.txt
P02_bored_0009.jpg,bigdata_bored_engaged_ansyah_08_1774442990994_008_jpg.rf.dab7819dd89f1b03710fe3b7f06251aa.jpg,P02,public,train,2,bored,1925eb200892d46062917a6640a081dac61002603e762d4015aaeb74ca0b60cf,train,640,480,P02_bored_0009.txt
P02_bored_0010.jpg,bigdata_bored_engaged_ansyah_08_1774442990994_009_jpg.rf.b1456769968ad3f7a79b105cc7ad426f.jpg,P02,public,train,2,bored,2088db88a6781ac8aa4e0dc1eede7938127fe11223d379bddf0f756a720b6cb1,train,640,480,P02_bored_0010.txt
